//item_bluebox.txt＠Athena 2006/05/26 20:20:21 (JST)
// 古く青い箱から得られるアイテムを設定。
// nameid, item_name(dummy), rate
// アイテムID、アイテムの名前(ダミー)、確率(*10000)をした物です。500000なら50%で1000000なら100%です。)
// アイテムIDが0の場合確率をアイテムの選択に失敗した時に得られるデフォルトアイテムのIDとして認識します。(複数である場合最後の物だけ有効です。)
2227,キャップ[1],3000
2228,ヘルム,3000
2229,ヘルム[1],3000
2230,ジュエルヘルム,3000
2231,ジュエルヘルム[1],3000
2232,サークレット,3000
2233,サークレット[1],3000
2236,サンタのぼうし,3000
2239,片目眼鏡,3000
2241,白ひげ,3000
2242,高級サングラス,3000
2243,スピングラス,3000
2244,大きなリボン,3000
2245,スイートジェントル,3000
2246,ゴールデンヘッドギア,3000
2247,オールドスターロマンス,3000
2248,ウェスタングレイス,3000
2250,リボンのヘアバンド,3000
2251,聖職者の帽子,3000
2252,ウィザードハット,3000
2253,装飾用ひまわり,3000
2259,プロペラ,3000
2260,ミニグラス,3000
2261,プロンテラ軍帽,3000
2262,ピエロの鼻,3000
2263,義賊の眼帯,3000
2265,デモ用のマスク,3000
2266,アイアンケイン,3000
2267,タバコ,3000
2268,パイプタバコ,3000
2269,花びら,3000
2270,草の葉,3000
2271,頭眼鏡,3000
2275,バンダナ,3000
2276,睨む目,3000
2277,看護帽,3000
2279,導火線,3000
2282,魂のリング,3000
2285,名射手のりんご,3000
2287,海賊の頭巾,3000
2289,あれ,3000
2290,葬式用の帽子,3000
2291,蝶の仮面,3000
2294,スターダスト,3000
2295,目隠し,3000
2298,緑の觸角,3000
2299,オーク族のヘルム,3000
5003,ピエロの帽子,3000
5006,ハートファンデーション,3000
5008,仮初めの恋,3000
5009,工事帽,3000
5010,インディアンのヘアバンド,3000
5011,アンテナ,3000
5014,えらヘルム,3000
5015,装飾用卵殻,3000
5030,パンダ帽,3000
5035,ポリン帽,3000
5037,木の実,3000
5055,初心者用偽卵殻,3000
2278,スマイルマスク,3000
2288,スクラッチマスク,3000
2297,ゴブリン族の仮面,3000
5005,ガスマスク,3000
5088,ゴブリン三男の仮面,3000
5089,ゴブリン五男の仮面,3000
5090,工事帽,3000
2224,ゴーグル,3000
2225,ゴーグル[1],3000
10001,動物の頭蓋兜,3000
10002,モンスター酸素マスク,3000
10003,透明な頭の防具,3000
10004,おしゃぶり,3000
10005,ファッションカツラ,3000
10006,女王の髪飾り,3000
10007,シルクリボン,3000
10008,精神棒,3000
10009,野生花,3000
10010,へこんだ鉄の鍋,3000
10011,星のヘアーピン,3000
10012,小さな卵殻,3000
10013,かばん,3000
10014,ロッカー眼鏡,3000
10015,緑色のレース,3000
10016,金の鈴,3000
10017,木のパンツ,3000
10018,サルのリング,3000
10019,赤いマフラー,3000
10020,道士の剣,3000
701,オラオラ,12000
702,家畜の血,12000
703,ヒナレ,12000
704,アロエ,12000
705,クローバー,12000
706,四葉のクローバー,12000
707,歌う草,12000
708,メント,12000
710,幻想の花,12000
711,若芽,12000
712,花,12000
713,空きビン,12000
714,エンペリウム,12000
715,イエロージェムストーン,12000
716,レッドジェムストーン,12000
717,ブルージェムストーン,12000
718,ガーネット,12000
719,アメジスト,12000
720,アクアマリン,12000
721,エメラルド,12000
722,真珠,12000
723,ルビー,12000
724,呪われたルビー,12000
725,サードオニキス,12000
726,サファイア,12000
727,オパール,12000
728,トパーズ,12000
729,ジルコン,12000
730,ダイヤモンド１カラット,12000
731,ダイヤモンド２カラット,12000
732,ダイヤモンド３カラット,12000
733,損傷したダイヤモンド,12000
734,赤い額縁,12000
735,青い陶磁器,12000
736,白い皿,12000
737,黒い杓子,12000
738,鉛筆立て,12000
739,化粧品,12000
740,ぬいぐるみ,12000
741,ポリン人形,12000
742,チョンチョン人形,12000
743,スポア人形,12000
744,花たば,12000
745,ブーケ,12000
746,ガラス玉,12000
747,水晶鏡,12000
748,しおれないバラ,12000
749,氷バラ,12000
750,バフォメット人形,12000
751,オシリス人形,12000
752,バッタ人形,12000
753,サル人形,12000
754,タヌキ人形,12000
756,オリデオコン原石,12000
757,エルニウム原石,12000
901,ピッグテールリボン,12000
902,木の根,12000
903,爬虫類の舌,12000
904,サソリの尻尾,12000
905,植物の茎,12000
906,鱗の茎,12000
907,古木の露,12000
908,かえるの卵,12000
909,ゼロピー,12000
910,ガレット,12000
911,セルー,12000
912,ジャルゴン,12000
913,こうもりの牙,12000
914,綿毛,12000
915,さなぎの皮,12000
916,鳥の羽毛,12000
917,鳥のつめ,12000
918,べとべと水かき,12000
919,獣の皮,12000
920,狼の爪,12000
921,きのこの胞子,12000
922,オークの牙,12000
923,悪魔の角,12000
924,蝶の鱗粉,12000
925,鳥のくちばし,12000
926,蛇の鱗,12000
928,虫の觸角,12000
929,止まらない心臓,12000
930,くさった包帯,12000
931,オーク戦士の証,12000
932,スケルボーン,12000
934,死者の遺品,12000
935,かたい皮,12000
936,鱗のかけら,12000
937,毒の牙,12000
938,べとべとする液体,12000
939,ハチの針,12000
940,バッタの足,12000
941,鼻輪,12000
942,サルのしっぽ,12000
943,けっこうかたい皮,12000
944,馬のひづめ,12000
945,タヌキ木の葉,12000
946,カタシムリの皮,12000
947,硬い角,12000
948,くまの足の裏,12000
949,やわらかな毛,12000
950,人魚の心臓,12000
951,背びれ,12000
952,サボテンの針,12000
953,岩の心臓,12000
954,輝く鱗,12000
955,蟲の皮,12000
956,トゲがついているエラ,12000
957,亡者の爪,12000
958,亡者の牙,12000
959,くさった鱗,12000
960,かにニッパ,12000
961,貝,12000
962,触手,12000
963,鋭い鱗,12000
964,かにのこうら,12000
965,貝殻,12000
966,貝のむきみ,12000
967,亀のこうら,12000
968,オーク勇者の証,12000
969,黄金,12000
970,アルコール,12000
971,ディトリミン,12000
972,カルボーディル,12000
973,中和剤,12000
974,混合剤,12000
975,赤色の染料,12000
976,黄色の染料,12000
978,青色の染料,12000
979,緑色の染料,12000
980,紅色の染料,12000
981,紫色の染料,12000
982,白色の染料,12000
983,黒色の染料,12000
984,オリデオコン,12000
985,エルニウム,12000
986,金敷,12000
987,オリデオコンの金敷,12000
988,黄金の金敷,12000
989,エンペリウムの金敷,12000
990,レッドブラッド,12000
991,クリスタルブルー,12000
992,ウィンドオブヴェルデュール,12000
993,イエローライブ,12000
994,フレイムハート,12000
995,ミスティックフローズン,12000
996,ラフウィンド,12000
997,グレイトネイチャ,12000
998,鉄,12000
999,鋼鉄,12000
1000,星のかけら,12000
1001,星の粉,12000
1002,鉄鉱石,12000
1003,石炭,12000
1004,忠節の証,12000
1005,鍛冶屋の金槌,12000
1006,古い魔法書,12000
1007,慧眼,12000
1008,非情な心,12000
1009,聖痕,12000
1010,プラコン,12000
1011,エンベルタコン,12000
1012,トカゲの襟巻,12000
1013,華麗な蟲の皮,12000
1014,蟻の顎,12000
1015,長く細い舌,12000
1016,ねずみの尻尾,12000
1017,土竜のひげ,12000
1018,土竜の爪,12000
1019,木屑,12000
1020,長い髪,12000
1021,ドケビの角,12000
1022,狐の尻尾,12000
1023,魚の尻尾,12000
1024,墨汁,12000
1025,くもの糸,12000
1026,どんぐり,12000
1027,ハリネズミの針,12000
1028,いのししのたてがみ,12000
1029,虎の革,12000
1030,虎の足裏,12000
1031,かまきりの手,12000
1032,食人植物の花,12000
1033,食人植物の根,12000
1034,コボルドの毛,12000
1035,ドラゴンの牙,12000
1036,ドラゴンの鱗,12000
1037,ドラゴンの尻尾,12000
1038,子悪魔の角,12000
1039,子悪魔の翼,12000
1040,年寄り妖精のひげ,12000
1041,ランタン,12000
1042,短い足,12000
1043,オークの爪,12000
1044,ゼノークの歯,12000
1045,神官の仮面,12000
1046,サソリのはさみ,12000
1047,メデューサの頭,12000
1048,蛇模様の髪,12000
1049,乙女の着物,12000
1050,血管,12000
1051,雷管,12000
1052,単細胞,12000
1053,古代魚の歯,12000
1054,古代魚の唇,12000
1055,ミミズの皮,12000
1056,砂のかけら,12000
1057,蛾の羽粉,12000
1058,蛾の羽,12000
1059,透明な布,12000
1060,金色の髪,12000
1061,魔女の星の砂,12000
1062,カボチャの頭,12000
1063,鋭い牙,12000
1064,馬の手綱,12000
1065,設置用トラップ,12000
1066,きめの細かい木屑,12000
1067,硬い木屑,12000
1068,乾いた木屑,12000
1088,モロク水溶液,12000
1089,フェイヨン水溶液,12000
1092,空の試験管,12000
1093,空のポーション瓶,12000
1094,短いピッグテールリボン,12000
1095,時計の針,12000
1096,丸形の皮,12000
1097,古い本のページ,12000
1098,手錠,12000
1099,ボロボロ囚人服,12000
7001,カビの粉,12000
7002,オーガの牙,12000
7003,アノリアンの皮膚,12000
7004,ドロの塊,12000
7005,ドクロ,12000
7006,赤いコウモリの翼,12000
7007,おおネズミの爪,12000
7008,めちゃ硬い角,12000
7009,華麗な皮,12000
7010,鋼鉄のようなサソリの尻尾,12000
7011,猿の爪,12000
7012,堅い鱗の茎,12000
7013,サンゴ,12000
7014,古いポートレート,12000
7015,追憶のしおり,12000
7016,古いスプーン,12000
7026,時計塔のカギ,12000
7027,時計塔地下のカギ,12000
7030,砂漠狼の爪,12000
7031,古いフライパン,12000
7032,割れた卵のかけら,12000
7033,毒キノコの胞子,12000
7034,穴が開いている赤い靴下,12000
7035,マッチ,12000
7036,ハティーの牙,12000
7038,毛糸,12000
7041,きれいな小石,12000
7047,アリスのエプロン,12000
7048,グリフォンの爪,12000
7049,石,12000
7053,サイファー,12000
7054,ブリガン,12000
7059,カプラ倉庫無料利用券,12000
7060,空間移動無料利用券,12000
7061,カート無料利用券,12000
7063,柔らかい羽毛,12000
7064,とんぼの羽,12000
7065,ラッコの毛皮,12000
7066,氷片,12000
7067,石片,12000
7068,燃えた木,12000
7069,壊れた鎧,12000
7070,割れた甲羅,12000
7071,ぼろぼろの服,12000
7072,さびた手裏剣,12000
7093,歯車,12000
7094,未知の欠片,12000
7095,壊れた金属の欠片,12000
7096,冷めた溶岩,12000
7097,燃えている心臓,12000
7098,火種,12000
7099,古い魔法陣,12000
7100,鋭い葉っぱ,12000
7101,ペコペコの羽,12000
7106,山羊の角,12000
7107,山羊の毛皮,12000
7108,壊れた盾の欠片,12000
7109,輝く槍の穂先,12000
7110,壊れた剣,12000
7111,なめらかな紙,12000
7112,不気味な紙片,12000
7113,壊れた錫杖,12000
7114,ツタンカーメンマスク,12000
7115,ハーピーの羽,12000
7116,ハーピーの爪,12000
7117,破れた魔法書,12000
7118,破れた巻物,12000
7119,菌糸,12000
7120,燃えている馬の蹄,12000
7121,蜜の瓶,12000
7122,熱い毛,12000
7123,ドラゴンの皮,12000
7124,砂の塊,12000
7125,さそりニッパ,12000
7126,でっかいゼロピー,12000
7134,乳鉢,12000
7135,ファイアーボトル,12000
7136,アシッドボトル,12000
7137,プラントボトル,12000
7138,マインボトル,12000
7139,コーティング薬,12000
7149,黄色い皿,12000
7150,竹筒,12000
7151,油紙,12000
7152,つややかな髪,12000
7153,古い着物,12000
7154,毒の粉,12000
7155,ガマ蛙の皮,12000
7156,壊れた手裏剣,12000
7157,黒い覆面,12000
7158,割れた酒壺,12000
7159,天狗の鼻,12000
7161,黒い熊の皮,12000
7162,雲のかけら,12000
7163,かたい触角,12000
7164,とてもかたい桃,12000
7165,透明な羽衣,12000
7166,柔らかい布,12000
7167,謎のチャック,12000
7168,大きな蝶の羽,12000
7169,羅盤,12000
7170,タキシード,12000
7171,豹の皮,12000
7172,豹の爪,12000
7174,包装リボン,12000
7175,包装紙,12000
7182,カカオ,12000
7186,細い蔦,12000
7187,お面,12000
7188,茶色い根,12000
7189,木の心臓,12000
7190,非常に硬い皮,12000
7191,提灯,12000
7192,風車,12000
7193,生まれたての若芽,12000
7194,軟らかい草の葉,12000
7195,パチンコ,12000
7196,肩当て,12000
7197,丈夫な蔓,12000
7198,大きな葉,12000
7200,弾力がある縄,12000
7201,丸太,12000
7202,カブトムシのはさみ,12000
7203,硬い枝,12000
7205,黒い布切れ,12000
7206,黒猫の人形,12000
7207,古いマント,12000
7208,錆びた包丁,12000
7209,デュラハンの兜,12000
7210,デュラハンの鎧の欠片,12000
7211,ロゼッタストーンの欠片,12000
7212,吊り下げられた人形,12000
7213,針刺し,12000
7214,コウモリ籠,12000
7215,折れた針,12000
7216,赤いスカーフ,12000
7217,糸巻,12000
7218,腐った綱,12000
7219,縞模様の靴下,12000
7220,エクトプラズム,12000
7221,縛られた鎖,12000
7222,木の節目,12000
7223,歪んだ自画像,12000
7225,カボチャの提灯,12000
7262,ミョグェの扇子,12000
7263,猫眼石,12000
7264,乾いた砂,12000
7265,龍の角,12000
7266,龍の歯,12000
7267,虎皮模様のパンツ,12000
7268,小鬼霊,12000
7269,よだれかけ,12000
7270,ほ乳瓶,12000
1750,矢,12000
1751,銀の矢,12000
1752,炎の矢,12000
1753,鋼鉄の矢,12000
1754,水晶の矢,12000
1755,風の矢,12000
1756,岩石の矢,12000
1757,無形の矢,12000
1758,スタンアロー,12000
1759,氷の矢,12000
1760,フラッシュアロー,12000
1761,カースアロー,12000
1762,錆びた矢,12000
1763,毒矢,12000
1764,鋭い矢,12000
1765,オリデオコンの矢,12000
1767,影矢,12000
1768,スリープアロー,12000
1769,サイレンスアロー,12000
1770,鉄の矢,12000
501,赤ポーション,12000
502,紅ポーション,12000
503,黄ポーション,12000
504,白ポーション,12000
505,青ポーション,12000
506,緑ポーション,12000
507,赤ハーブ,12000
508,黄ハーブ,12000
509,白ハーブ,12000
510,青ハーブ,12000
511,緑ハーブ,12000
512,リンゴ,12000
513,バナナ,12000
514,ブドウ,12000
515,ニンジン,12000
516,いも,12000
517,にく,12000
518,ハチ蜜,12000
519,ミルク,12000
520,ヒナレの葉,12000
521,アロエの葉,12000
522,マステラの実,12000
523,聖水,12000
525,万能薬,12000
526,ローヤルゼリー,12000
528,化け物のエサ,12000
529,キャンディ,12000
530,スティックキャンディ,12000
531,リンゴジュース,12000
532,バナナジュース,12000
533,ブドウジュース,12000
534,ニンジンジュース,12000
535,カボチャ,12000
536,アイスクリーム,12000
537,ペットフード,12000
538,よく焼いたクッキー,12000
539,ひとくちケーキ,12000
544,おさしみ,12000
545,レッドスリムポーション,12000
546,イエロースリムポーション,12000
547,ホワイトスリムポーション,12000
548,チーズ,12000
549,おいしい焼き芋,12000
550,お米のお菓子,12000
551,お寿司,12000
553,小包子,12000
555,おはぎ,12000
558,チョコレート,12000
561,ホワイトチョコ,12000
601,ハエの羽,12000
602,蝶の羽,12000
603,古く青い箱,12000
604,古木の枝,12000
605,アンティペインメント,12000
606,アロエベラ,12000
607,イグドラシルの実,12000
608,イグドラシルの種,12000
609,返魂のお札,12000
610,イグドラシルの葉,12000
611,拡大鏡,12000
612,携帯用溶鉱炉,12000
613,鋼鉄の金槌,12000
614,黄金の金槌,12000
615,オリデオコンの金槌,12000
618,古い巻物,12000
619,まだ熟してないリンゴ,12000
620,オレンジジュース,12000
621,とても苦い草,12000
622,虹色ニンジン,12000
623,ハンサムな青年ミミズ,12000
624,腐った魚,12000
625,錆びた鉄,12000
626,モンスタージュース,12000
627,甘い牛乳,12000
628,よく乾いてるホネ,12000
629,歌う花,12000
630,朝の露が宿っている苔,12000
631,猛毒草,12000
632,太っているミミズ,12000
633,焼き芋,12000
634,熱帯のバナナ,12000
635,組織の掟,12000
636,宛てがない手紙,12000
637,古いホウキ,12000
638,純潔の小太刀,12000
639,服従の腕輪,12000
640,光ってる石,12000
641,闇の契約書,12000
642,悪魔召喚書,12000
643,携帯卵孵化機,12000
644,プレゼントボックス,12000
645,スピードアップポーション,12000
656,ハイスピードポーション,12000
657,バーサークポーション,12000
659,彼女の想い,12000
663,中秋の餠,12000
664,プレゼントボックス,12000
665,プレゼントボックス,12000
666,プレゼントボックス,12000
667,プレゼントボックス,12000
668,お年玉,12000
678,毒薬の瓶,12000
679,神仙丹,12000
2249,コロネット,1000
2254,天使のヘアバンド,1000
2255,悪魔のヘアバンド,1000
2258,シャープヘッドギア,1000
2274,亡者のヘアバンド,1000
2621,リング[1],1000
2622,イヤリング[1],1000
2623,ネックレス[1],1000
2624,グローブ[1],1000
2625,ブローチ[1],1000
2626,ロザリオ[1],1000
5002,ジュエルクラウン,1000
5085,ツインリボン,1000
603,古く青い箱,1161000
604,古木の枝,500000
644,プレゼントボックス,300000
12103,血塗られた古木の枝,1000
