//quest_db.txt
// QuestID,Title,Limit,Target1ID,Target1Num,Target2ID,Target2Num,Target3ID,Target3Num,Drop1MobID,Drop1ItemID,Drop1Rate,Drop2MobID,Drop2ItemID,Drop2Rate,Drop3MobID,Drop3ItemID,Drop3Rate

2208,トイレのオバケクエスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2271,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,森の中の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,ブワヤ討伐,0,2319,1,0,0,0,0,0,0,0,0,0,0,0,0,0

//3000,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3001,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3002,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3003,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3004,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3005,バード転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3006,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3007,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3008,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3009,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3010,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3011,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3012,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3013,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3014,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,クルセイダー転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3016,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3017,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3018,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3019,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3020,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3021,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3022,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3023,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3024,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3025,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3026,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3027,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3028,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3029,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3030,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3031,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3032,モンク転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3040,魔王バフォメットの呪い,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,封印祭壇の魔力,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,災いを呼ぶ角,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,災いを呼ぶ角,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3050,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,魔王モロク討伐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//3060,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3061,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3062,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3063,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3064,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3065,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3066,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3067,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3068,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3069,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3070,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3071,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3072,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3073,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3074,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3075,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3076,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3077,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3078,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3079,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3080,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3081,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3082,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3083,トール火山の秘密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3085,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,三ヶ国への報告書,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,三ヶ国への報告書,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3135,守護者の門の制限,259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//4000,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4001,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4002,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4003,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4004,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4005,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4006,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4007,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4008,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4009,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4010,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4011,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//4012,ハンター転職,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
